Date;close;open;high;low;
30.10.2015;13,88;13,88;13,88;13,88;
29.10.2015;14;14,38;14,65;14;
28.10.2015;14,38;13,5;14,5;13,9;
27.10.2015;13,5;13,5;13,5;13,5;
26.10.2015;13,5;13,75;13,61;13,61;
23.10.2015;13,75;13;13,9;13,13;
22.10.2015;13;13;12,61;12,61;
21.10.2015;13;13,25;13;12,61;
20.10.2015;13,25;13,25;13,25;13,25;
19.10.2015;13,25;13,25;13;13;
16.10.2015;13,25;13,25;13,25;13,25;
15.10.2015;13,25;13,25;13,48;13;
14.10.2015;13,25;13,38;13,5;13,5;
13.10.2015;13,38;13,5;14;13,05;
12.10.2015;13,5;14,5;14,56;12,97;
09.10.2015;12,5;12,5;12;12;
08.10.2015;12,5;12,5;12,26;12,26;
07.10.2015;12,5;12,5;12,26;12,26;
06.10.2015;12,5;12,5;12,5;12,5;
05.10.2015;12,5;12,5;12,5;12,5;
02.10.2015;12,5;12,5;12,26;12,26;
01.10.2015;12,5;12,5;12,5;12,5;
30.09.2015;12,5;12,5;12,5;12,5;
29.09.2015;12,5;12,5;12,33;12,26;
28.09.2015;12,5;12,5;12,8;12,33;
25.09.2015;12,5;12,5;12,33;12,33;
24.09.2015;12,5;12,5;12,33;12,33;
23.09.2015;12,5;12,75;12,33;12,33;
22.09.2015;12,75;12,75;12,75;12,75;
21.09.2015;12,75;12,75;12,75;12,75;
18.09.2015;12,75;12,75;12,75;12,75;
17.09.2015;12,75;12,75;13;12,5;
16.09.2015;12,75;13,13;12,83;12,5;
15.09.2015;13,13;12,75;13;12,72;
14.09.2015;12,75;12,88;12,73;12,73;
11.09.2015;12,88;12,88;12,84;12,84;
10.09.2015;12,88;12,88;13;12,81;
09.09.2015;12,88;12,5;13;12,56;
08.09.2015;12,5;11,75;13;12,15;
07.09.2015;11,63;11,63;12;12;
04.09.2015;11,63;11,63;11,36;11,36;
03.09.2015;11,63;11,75;12;11,36;
02.09.2015;11,63;11,63;11,43;11,25;
01.09.2015;11,63;11,63;11,43;11,43;
28.08.2015;11,63;11,63;11,63;11,63;
27.08.2015;11,5;11,5;11,68;11,68;
26.08.2015;11,5;11,5;11,5;11,35;
25.08.2015;11,5;11,5;11,5;11,5;
24.08.2015;11,5;11,5;11,35;11,32;
21.08.2015;11,5;11,5;11,32;11,32;
20.08.2015;11,5;11,5;11,5;11,5;
19.08.2015;11,5;11,5;11,32;11,32;
18.08.2015;11,5;11,5;11,31;11,31;
17.08.2015;11,5;11,5;11,5;11,5;
14.08.2015;11,5;11,5;11,5;11,31;
13.08.2015;11,5;11,5;11,31;11,31;
12.08.2015;11,5;11,5;11,31;11,31;
11.08.2015;11,5;11,5;11,31;11,31;
10.08.2015;11,5;11,5;11,31;11,31;
07.08.2015;11,5;11,5;11,35;11,25;
06.08.2015;11,5;11,75;11,75;11,75;
05.08.2015;11,75;11,88;12;11,25;
04.08.2015;11,88;11,88;12;11,3;
03.08.2015;11,88;12;12,12;11,5;
31.07.2015;12;11,13;12,25;11,4;
30.07.2015;11,13;10,88;11;11;
29.07.2015;10,88;10,5;11;10,25;
28.07.2015;10,5;10,25;10,75;10,3;
27.07.2015;10,13;10,13;10,13;10,13;
24.07.2015;10,25;10,25;10,25;10,25;
23.07.2015;10,5;10,5;10,01;10,01;
22.07.2015;10,5;10,5;10,1;10,1;
21.07.2015;10,5;10,5;10,5;10,5;
20.07.2015;10,5;10,5;10,69;10,69;
17.07.2015;10,5;10,5;10,5;10,5;
16.07.2015;10,5;10,63;10,25;10,25;
15.07.2015;10,63;10,63;10,3;10,3;
14.07.2015;10,63;10,63;10,63;10,63;
13.07.2015;10,63;10,63;10,63;10,63;
10.07.2015;10,63;10,63;10,79;10,79;
09.07.2015;10,63;10,63;10,79;10,79;
08.07.2015;10,63;10,63;10,8;10,8;
07.07.2015;10,63;11;10,93;10,5;
06.07.2015;11;11;10,56;10,55;
03.07.2015;11;11;11;11;
02.07.2015;11;11;11;11;
01.07.2015;11;11;11,25;10,88;
30.06.2015;11;11;10,66;10,6;
29.06.2015;11;11;10,65;10,58;
26.06.2015;11;11;10,58;10,58;
25.06.2015;11;11;10,58;10,58;
24.06.2015;11;11;10,58;10,57;
23.06.2015;11;11;11,19;10,57;
22.06.2015;11;10,75;11;11;
19.06.2015;10,75;10,63;10,9;10,5;
18.06.2015;10,63;10,75;10,56;10,56;
17.06.2015;10,75;10,75;10,75;10,75;
16.06.2015;10,75;10,88;10,8;10,8;
15.06.2015;10,88;10,88;10,88;10,88;
12.06.2015;10,75;10,75;10,5;10,5;
11.06.2015;10,75;10,75;10,75;10,75;
10.06.2015;10,75;11;11;10,5;
09.06.2015;11;11;11;11;
08.06.2015;11,13;11,13;11,13;11,13;
05.06.2015;11,13;11,13;11,13;11,13;
04.06.2015;11,13;11,13;10,75;10,75;
03.06.2015;11,13;11,13;11,13;11,13;
02.06.2015;11,13;11,13;10,75;10,75;
01.06.2015;11,13;11,13;10,75;10,75;
29.05.2015;11,13;11,25;11,45;10,75;
28.05.2015;11,25;11,25;11,25;11,25;
27.05.2015;11,25;11,25;11,25;11,25;
26.05.2015;11,25;11,25;11,3;11;
22.05.2015;11,25;11,25;11,25;11,25;
21.05.2015;11,25;11,25;11,25;11,25;
20.05.2015;11,25;11;11,2;11,2;
19.05.2015;11;11;11;11;
18.05.2015;11;11;10,55;10,55;
15.05.2015;11;11;11;11;
14.05.2015;11;11;11,25;10,5;
13.05.2015;11;11,13;10,75;10,6;
12.05.2015;11,13;11,13;11,13;11,13;
11.05.2015;11,13;11,25;11,25;11;
08.05.2015;11,25;11,38;11,25;11;
07.05.2015;11,38;11,38;11,25;11;
06.05.2015;11,38;11,5;11;11;
05.05.2015;11,5;11,75;11,6;11,25;
01.05.2015;11,75;11,38;11,9;11,75;
30.04.2015;11,38;11,5;11,1;11,1;
29.04.2015;11,5;11,63;11,75;11,56;
28.04.2015;11,63;11,63;11,56;11,56;
27.04.2015;11,63;11,63;11,64;11,56;
24.04.2015;11,63;11,63;11,63;11,63;
23.04.2015;11,63;11,5;11,7;11,25;
22.04.2015;11,5;11,38;11,77;11,39;
21.04.2015;11,25;11,25;11,39;11,39;
20.04.2015;11,25;11,25;11;11;
17.04.2015;11,25;11,75;11,13;11;
16.04.2015;11,75;11,75;11,5;11,5;
15.04.2015;11,75;11,75;11,75;11,75;
14.04.2015;11,75;10,63;11,5;10,7;
13.04.2015;10,38;10,38;10,3;10,3;
10.04.2015;10,38;10,38;10,3;10;
09.04.2015;10,38;10,38;10,35;10,05;
08.04.2015;10,38;10,25;10,35;10;
07.04.2015;10,25;10,25;10,4;10,1;
02.04.2015;10,25;10,25;10,25;10,25;
01.04.2015;10,25;10,25;10,06;10;
31.03.2015;10,25;11,13;10,75;10,03;
30.03.2015;11,13;11,38;11,22;10,75;
27.03.2015;11,38;11,38;11,76;11,08;
26.03.2015;11,38;11,38;11,08;11,08;
25.03.2015;11,38;11,63;11,5;11,28;
24.03.2015;11,63;11,88;11,75;11,29;
23.03.2015;11,88;11,88;11,88;11,5;
20.03.2015;11,88;11,88;11,75;11,75;
19.03.2015;11,88;11,88;11,81;11,81;
18.03.2015;11,88;11,88;11,88;11,88;
17.03.2015;11,88;12,13;12,01;11,5;
16.03.2015;12,13;12,38;13;11,5;
13.03.2015;12,13;12,13;12,13;12,12;
12.03.2015;12,13;12,13;12,15;11,8;
11.03.2015;12,13;12,13;11,75;11,75;
10.03.2015;12,13;12,25;12,18;11,75;
09.03.2015;12,25;12,63;12,01;12;
06.03.2015;12,63;12,63;12,63;12,63;
05.03.2015;12,63;12,63;12,63;12,63;
04.03.2015;12,63;12,5;12,69;12,25;
03.03.2015;12,38;12,75;13,44;11,75;
02.03.2015;12,13;12,13;12,13;12,13;
27.02.2015;12,13;12,13;12,1;12,1;
26.02.2015;12,13;12,13;12,13;12,13;
25.02.2015;12,13;12,38;12,01;12;
24.02.2015;12,38;12,38;12,25;12,25;
23.02.2015;12,38;12,38;12,45;12,45;
20.02.2015;12,38;12,75;12,5;12,25;
19.02.2015;12,75;12,75;12,5;12,5;
18.02.2015;12,75;12,88;12,75;12,5;
17.02.2015;12,88;12,75;13;12,75;
16.02.2015;12,75;12,25;12,75;12,25;
13.02.2015;12,25;12,13;12,48;12;
12.02.2015;12,13;12,13;12,24;12,24;
11.02.2015;12,13;11,88;12;11,75;
10.02.2015;11,88;11,88;11,75;11,75;
09.02.2015;11,88;11,88;11,75;11,75;
06.02.2015;11,88;11,88;11,75;11,75;
05.02.2015;11,88;11,88;11,9;11,75;
04.02.2015;11,88;11,88;11,88;11,88;
03.02.2015;11,88;11,88;11,75;11,75;
02.02.2015;11,88;11,88;11,75;11,75;
30.01.2015;11,88;11,88;11,75;11,75;
29.01.2015;11,88;11,88;11,9;11,75;
28.01.2015;11,88;11,88;11,75;11,75;
27.01.2015;11,88;11,88;11,75;11,75;
26.01.2015;11,88;11,88;11,75;11,75;
23.01.2015;11,88;11,88;11,75;11,75;
22.01.2015;11,88;11,88;11,8;11,75;
21.01.2015;11,88;11,75;11,75;11,75;
20.01.2015;11,75;11,75;11,75;11,51;
19.01.2015;11,75;11,75;11,51;11,25;
16.01.2015;11,75;11,75;11,51;11,51;
15.01.2015;11,75;11,75;11,51;11,5;
14.01.2015;11,75;11,75;11,85;11,51;
13.01.2015;11,63;11,63;11,5;11,5;
12.01.2015;11,63;11,63;11,74;11,5;
09.01.2015;11,63;11,63;11,5;11,5;
08.01.2015;11,63;11,63;11,5;11,5;
07.01.2015;11,63;11,63;11,5;11,5;
06.01.2015;11,63;11,63;11,75;11,48;
05.01.2015;11,63;11,5;11,75;11,25;
02.01.2015;11,5;11,88;11,75;11,25;
31.12.2014;11,88;11,63;12;11,75;
30.12.2014;11,63;10,63;12,5;10,63;
29.12.2014;10,63;10,63;10,6;10,26;
24.12.2014;10,63;10,75;10,51;10,5;
23.12.2014;10,75;10,88;11;10,25;
22.12.2014;10,88;10,13;11,7;9,94;
19.12.2014;10,13;10,13;10,13;10,13;
18.12.2014;10,13;10,13;9,89;9,89;
17.12.2014;10,13;10,13;9,9;9,9;
16.12.2014;10,13;10,13;10,13;10,13;
15.12.2014;10,13;10,13;9,75;9,75;
12.12.2014;10,13;10,13;9,75;9,75;
11.12.2014;10,13;10,13;9,75;9,75;
10.12.2014;10,13;10,13;9,95;9,75;
09.12.2014;10,13;10,63;10,25;10;
08.12.2014;10,63;10,63;10,3;10,3;
05.12.2014;10,63;10,88;10,7;10,5;
04.12.2014;10,88;11;10,76;10,5;
03.12.2014;11;11;10,76;10,75;
02.12.2014;11;11,25;11,14;10,76;
01.12.2014;11,25;11,25;11;11;
28.11.2014;11,25;11,25;11;11;
27.11.2014;11,25;11,25;11,23;11,19;
26.11.2014;11,25;11,25;11;11;
25.11.2014;11,25;11,38;11,01;11;
24.11.2014;11,38;11,38;11,36;11;
21.11.2014;11,38;11,38;11,36;11,01;
20.11.2014;11,38;11,38;11,01;11;
19.11.2014;11,38;11,38;11,01;11;
18.11.2014;11,38;11,38;11,38;11,38;
17.11.2014;11,38;11,38;11,36;11,36;
14.11.2014;11,38;11,38;11,38;11,38;
13.11.2014;11,38;11,38;11,38;11,38;
12.11.2014;11,38;11,38;11,13;11,13;
11.11.2014;11,38;11,38;11,38;11,38;
10.11.2014;11,38;11,5;11,26;11,01;
07.11.2014;11,5;11,5;11,26;11,26;
06.11.2014;11,5;11,88;11,5;11,25;
05.11.2014;11,88;11,88;11,88;11,88;
04.11.2014;11,88;11,88;11,88;11,88;
03.11.2014;11,88;11,88;11,6;11,6;
31.10.2014;11,88;11,88;11,88;11,88;
30.10.2014;11,88;11,63;11,8;11,52;
29.10.2014;11,63;11,5;11,87;11,27;
28.10.2014;11,5;11,5;11,5;11,5;
27.10.2014;11,38;11,38;11,03;11,03;
24.10.2014;11,38;11,38;11,38;11,38;
23.10.2014;11,38;11,38;11,03;11,03;
22.10.2014;11,38;11,38;11,03;11,02;
21.10.2014;11,38;11,5;11,68;11,11;
20.10.2014;11,5;11,13;12;11,25;
17.10.2014;11,13;11,25;11,39;10,5;
16.10.2014;11,25;11,63;11,59;10,93;
15.10.2014;11,63;11,63;11,73;11,27;
14.10.2014;11,63;11,75;11,72;11,25;
13.10.2014;11,75;11,75;11,87;11,51;
10.10.2014;11,75;11,88;11,87;11,5;
09.10.2014;11,88;12,25;12,06;11,75;
08.10.2014;12,25;12,88;12,56;11,76;
07.10.2014;12,88;13,5;12,75;12,5;
06.10.2014;13,5;13,5;13;13;
03.10.2014;13,5;13,75;13,26;13;
02.10.2014;13,75;13,13;13,75;12,55;
01.10.2014;13,13;13,13;12,76;12,75;
30.09.2014;13,13;13;13,24;12,5;
29.09.2014;13;13,25;13,38;12,6;
26.09.2014;13,25;13,25;13,25;13,25;
25.09.2014;13,25;12,88;13,43;13,43;
24.09.2014;12,88;13,25;12,75;12,75;
23.09.2014;13,25;13,5;13,6;12,75;
22.09.2014;13,5;13;15,08;13,18;
19.09.2014;13;12,75;13,18;12,75;
18.09.2014;12,75;12,75;12,94;12,8;
17.09.2014;12,75;12,75;12,5;12,5;
16.09.2014;12,75;13,13;12,76;12,5;
15.09.2014;13,13;13,25;13,01;12;
12.09.2014;13,25;13,25;13,2;13,01;
11.09.2014;13,25;13,25;13,19;13;
10.09.2014;13,25;13,25;13,2;13;
09.09.2014;13,25;13,5;13,01;13;
08.09.2014;13,5;13,5;13,33;13;
05.09.2014;13,5;13,25;13,32;13;
04.09.2014;13,25;13,75;13,5;13;
03.09.2014;13,75;14,75;15,99;13,39;
02.09.2014;13,75;13,5;13,99;13,26;
01.09.2014;13,5;13,88;13,7;12,76;
29.08.2014;13,88;14,13;14,16;13,51;
28.08.2014;14,13;14;14,5;13,5;
27.08.2014;14;13,63;14,24;13,27;
26.08.2014;13,63;13,25;13,5;13,3;
22.08.2014;13,25;13,25;13,43;13,01;
21.08.2014;13,25;12,13;13,49;12,14;
20.08.2014;12,13;12,13;12,16;11,76;
19.08.2014;12,13;12,13;12;12;
18.08.2014;12,13;12,13;11,76;11,76;
15.08.2014;12,13;12,13;12;11,76;
14.08.2014;12,13;12,13;11,76;11,76;
13.08.2014;12,13;12;12,49;11,75;
12.08.2014;11,88;11,88;11,76;11,76;
11.08.2014;11,88;11,88;11,95;11,75;
08.08.2014;11,88;11,88;11,75;11,75;
07.08.2014;11,88;11,88;11,95;11,75;
06.08.2014;11,88;11,88;11,95;11,77;
05.08.2014;11,88;11,88;11,95;11,75;
04.08.2014;11,88;11,88;11,75;11,63;
01.08.2014;11,88;11,88;11,8;11,75;
31.07.2014;11,88;11,88;11,75;11,75;
30.07.2014;11,88;11,88;11,75;11,75;
29.07.2014;11,88;11,75;11,88;11,6;
28.07.2014;11,75;11,75;12;11,5;
25.07.2014;11,75;11,75;11,51;11,51;
24.07.2014;11,75;11,75;11,51;11,51;
23.07.2014;11,75;12,38;11,91;11,5;
22.07.2014;12,38;12,5;12,22;12;
21.07.2014;12,5;12,88;12,75;11,76;
18.07.2014;12,88;12,63;12,9;11,94;
17.07.2014;12,63;11,88;12,68;11,94;
16.07.2014;11,88;11,88;11,5;11,5;
15.07.2014;11,88;11,5;11,75;11,25;
14.07.2014;11,5;11,63;11,72;11,5;
11.07.2014;11,63;11,63;11,5;11,5;
10.07.2014;11,63;12,5;12,25;11,5;
09.07.2014;12,5;12,5;12,56;12;
08.07.2014;12,5;13,13;12,76;11,75;
07.07.2014;13,13;13,38;13,38;12,76;
04.07.2014;13,38;13,38;13,39;13,25;
03.07.2014;13,38;13,5;13,7;13,25;
02.07.2014;13,5;13,5;14,75;12,5;
01.07.2014;11,25;10,75;11,02;10,55;
30.06.2014;10,75;10,75;10,9;10,5;
27.06.2014;10,75;10,5;10,7;10,28;
26.06.2014;10,5;8,88;11,25;8,5;
25.06.2014;8,88;8,88;8,88;8,5;
24.06.2014;8,88;9,25;9;8,5;
23.06.2014;9,25;9,25;9,25;9;
20.06.2014;9,25;9,25;9;9;
19.06.2014;9,25;9,5;9,3;9;
18.06.2014;9,5;9,25;9,05;9,05;
17.06.2014;9,25;9,25;9;9;
16.06.2014;9,25;9,75;9,5;9;
13.06.2014;9,75;9,75;9,88;9,5;
12.06.2014;9,75;9,88;9,76;9,75;
11.06.2014;9,88;9,88;9,9;9,75;
10.06.2014;9,88;9,63;9,75;9,5;
09.06.2014;9,63;9,5;9,67;9,25;
06.06.2014;9,5;9,5;9,6;9,25;
05.06.2014;9,5;9,5;9,26;9,25;
04.06.2014;9,5;9,5;9,26;9,26;
03.06.2014;9,5;9,5;9,6;9,26;
02.06.2014;9,5;9,88;9,75;9,25;
30.05.2014;9,88;9,75;9,73;9,51;
29.05.2014;9,75;9,75;9,75;9,51;
28.05.2014;9,75;9,25;9,75;9,5;
27.05.2014;9,5;9,63;9,26;9,26;
23.05.2014;9,63;9,5;9,65;9,25;
22.05.2014;9,5;9,5;9,5;9,41;
21.05.2014;9,5;8,88;9,43;8,51;
20.05.2014;8,88;10,75;10,5;8,25;
19.05.2014;10,75;10,75;10,88;10,51;
16.05.2014;10,75;11;11;10,5;
15.05.2014;11;10,75;11;10,61;
14.05.2014;10,75;11;10,85;10,5;
13.05.2014;11;11;11,14;10,5;
12.05.2014;11;11;11,4;10,55;
09.05.2014;10,88;10;11,48;10,35;
08.05.2014;10;9,88;11;9,75;
07.05.2014;9,63;9,63;9,55;9,25;
06.05.2014;9,63;9,25;10,5;9,02;
02.05.2014;9,25;9,25;9;9;
01.05.2014;9,25;9,25;9,25;9,25;
30.04.2014;9,25;9,25;9;9;
29.04.2014;9,25;9,25;9,05;9;
28.04.2014;9,25;9,5;9,1;9;
25.04.2014;9,5;9,63;9,25;9;
24.04.2014;9,63;10,13;9,89;9,25;
23.04.2014;10,13;10,25;9,75;9,75;
22.04.2014;10,25;10,25;9,99;9,65;
17.04.2014;10,25;10,25;9,99;9,69;
16.04.2014;10,25;10,25;10,75;9,75;
15.04.2014;10,25;10,25;10;9,75;
14.04.2014;10,25;10,25;9,75;9,5;
11.04.2014;10,25;10,38;10;9,6;
10.04.2014;10,38;10,5;10,1;9,75;
09.04.2014;10,5;10,5;10,14;10;
08.04.2014;10,5;10,5;10,17;10;
07.04.2014;10,5;10,5;10,19;10;
04.04.2014;10,5;10,5;10,01;10;
03.04.2014;10,5;10,63;10,35;10;
02.04.2014;10,63;10,63;10,26;10,25;
01.04.2014;10,63;10,5;10,5;10,01;
31.03.2014;10,5;12,38;11,93;9,8;
28.03.2014;12,13;12,13;12;12;
27.03.2014;12,13;12,25;12;12;
26.03.2014;12,13;11,88;12,13;11,5;
25.03.2014;11,88;11,88;11,5;11,5;
24.03.2014;11,88;11,88;12;11,5;
21.03.2014;11,88;11,25;12;11,03;
20.03.2014;11,25;11,5;11,5;10,75;
19.03.2014;11,5;11,5;11,63;11;
18.03.2014;11,5;11,75;11,7;11,25;
17.03.2014;11,75;12,13;12,15;11,5;
14.03.2014;12,13;12;12,1;11,5;
13.03.2014;12;12,13;12,13;11,75;
12.03.2014;12,13;12,13;12,1;11,75;
11.03.2014;12,13;12;12,24;11,76;
10.03.2014;12;11,25;12,21;11,23;
07.03.2014;11,25;11,75;11,25;10,8;
06.03.2014;11,75;11,88;11,68;11,25;
05.03.2014;11,88;11,88;11,75;11,5;
04.03.2014;11,88;11,88;11,78;11,26;
03.03.2014;11,88;11,75;12,2;10,55;
28.02.2014;11,75;12;11,82;11,5;
27.02.2014;12;12;11,82;11,5;
26.02.2014;12;12,25;11,95;11,55;
25.02.2014;12,25;12,63;12,25;10,97;
24.02.2014;12,63;13,38;13,45;12,13;
21.02.2014;13,38;12,88;13,75;12,28;
20.02.2014;12,88;13,5;13,63;12,25;
19.02.2014;13,38;11;13,5;11,07;
18.02.2014;11;11;11;11;
17.02.2014;11;11,13;10,75;10,75;
14.02.2014;11,13;11;11;10,75;
13.02.2014;11;11,13;11,02;10,75;
12.02.2014;11,13;11,25;11,13;11;
11.02.2014;11,25;11,63;11,73;11,13;
10.02.2014;11,63;12,13;12;11,5;
07.02.2014;12,13;12,5;12,64;11,75;
06.02.2014;12,5;12,13;13,91;12;
05.02.2014;12,13;11,25;12,45;11;
04.02.2014;11,25;11;11,55;10,5;
03.02.2014;11;11;10,5;10,5;
31.01.2014;11;11;10,5;10,5;
30.01.2014;11;11;10,5;10,25;
29.01.2014;11;11;11,1;10,9;
28.01.2014;11;11,25;11,2;10,1;
27.01.2014;11,25;11,5;11,47;10,6;
24.01.2014;11,5;11,5;11,49;11,05;
23.01.2014;11,5;11,63;11,3;11;
22.01.2014;11,63;11,63;11,63;11,25;
21.01.2014;11,63;12,25;11,5;11,25;
20.01.2014;12,25;12,25;12,25;11,75;
17.01.2014;12,25;12,25;12,25;11,51;
16.01.2014;12,25;12,25;12,25;11,75;
15.01.2014;12,25;11,88;12,25;11,01;
14.01.2014;11,88;12,25;12,05;11,75;
13.01.2014;12,25;12,25;12,25;11,9;
10.01.2014;12,25;12,25;12;11,9;
09.01.2014;12,25;12,75;12,87;12;
08.01.2014;12,75;11,13;14;11,23;
07.01.2014;11,13;11,63;11;11;
06.01.2014;11,63;11,63;11,43;11,25;
03.01.2014;11,63;12,13;11,59;11,59;
02.01.2014;11,63;11,75;11,5;11;
31.12.2013;11,75;11,75;11,5;11,5;
30.12.2013;11,75;11,75;11,55;11,5;
27.12.2013;11,75;11,75;11,99;11,5;
24.12.2013;11,75;11,75;12;11,9;
23.12.2013;11,75;11,63;11,99;11,99;
20.12.2013;11,63;11,63;12;11,6;
19.12.2013;11,63;12,38;12,25;11,6;
18.12.2013;12,38;10,75;12,5;10,8;
17.12.2013;10,75;10,88;11,45;10,55;
16.12.2013;10,88;11,5;11,85;11;
13.12.2013;11,5;11,75;11,9;11,4;
12.12.2013;11,75;10,38;12,84;10,3;
11.12.2013;10,75;12;12,95;10,35;
10.12.2013;10,75;10,88;10,88;10,25;
09.12.2013;10,88;11,38;11,7;10,25;
06.12.2013;11,88;11,88;11,89;11,5;
05.12.2013;11,88;11,88;11,95;11,5;
04.12.2013;11,88;11,88;12,15;11,51;
03.12.2013;11,88;11,75;12,1;11,87;
02.12.2013;11,75;12,25;12,05;11,63;
29.11.2013;12,25;12,25;12,1;12;
28.11.2013;12,25;12,25;12,15;12,1;
27.11.2013;12,25;12,25;12,5;12,15;
26.11.2013;12,25;12,38;12,34;12,3;
25.11.2013;12,38;12,38;12,41;12,05;
22.11.2013;12,38;12,75;12,88;12,05;
21.11.2013;12,75;12,88;13,52;12,95;
20.11.2013;12,88;13,5;13,25;12,52;
19.11.2013;13,5;14,5;14,2;13;
18.11.2013;14,63;16;15,65;14,31;
15.11.2013;16;17,5;17,15;15,65;
14.11.2013;17,25;20,75;20,45;16,15;
13.11.2013;19,25;11,5;29;11,75;
12.11.2013;11,5;12,25;11,5;11;
11.11.2013;12,25;11,5;13;11,55;
08.11.2013;11,5;11,5;11,1;11,1;
07.11.2013;11,5;11,5;11,5;11,5;
06.11.2013;11,5;11,5;11,5;11,5;
05.11.2013;10,5;10,5;10,5;10,5;
04.11.2013;10,5;10,5;9,5;9,5;
01.11.2013;10,5;11;11,4;10;
31.10.2013;11;11;11,6;11,6;
30.10.2013;11;11,5;12,3;10;
29.10.2013;11,5;11,5;12,3;12,3;
28.10.2013;11,5;11,5;12,46;10;
25.10.2013;11,5;11,5;12,5;10;
24.10.2013;11,5;11,5;12;11,95;
23.10.2013;10,5;10,5;10,5;10,5;
22.10.2013;10,5;11;10;10;
21.10.2013;10,5;11;10;10;
18.10.2013;10,5;10,5;10,3;8,25;
17.10.2013;10,5;10,5;10,85;10,85;
16.10.2013;10,5;10,5;10;10;
15.10.2013;10,5;10,5;10,5;10,5;
14.10.2013;10,5;10,5;10;10;
11.10.2013;10,5;10,5;10,26;10,26;
10.10.2013;10,5;11;10,15;10,15;
09.10.2013;11;11;14,25;10;
08.10.2013;10;10;10;10;
07.10.2013;10;10;10;10;
04.10.2013;10;10;10,5;9,02;
03.10.2013;10;10;10;10;
02.10.2013;10;10;10;10;
01.10.2013;10;11,5;11,33;9,5;
30.09.2013;11,5;11,5;11,52;10;
27.09.2013;12,5;12,5;12,5;12,5;
26.09.2013;13;13;13;13;
25.09.2013;13;13;13;13;
24.09.2013;13;13;13;13;
23.09.2013;13;13;12;12;
20.09.2013;13;13;11,87;11,87;
19.09.2013;13;13,5;14,24;12;
18.09.2013;13;13;12;12;
17.09.2013;13;13;12,5;12,5;
16.09.2013;13;13;12;12;
13.09.2013;13;13;13;13;
12.09.2013;13;13;12,5;11;
11.09.2013;13;12;13;13;
10.09.2013;12;12;10,1;10,1;
09.09.2013;12;12;13;13;
06.09.2013;12;12;12,5;10;
05.09.2013;12;12;13;12,5;
04.09.2013;12;12;12;12;
03.09.2013;12;12;12;12;
02.09.2013;12;12;10;10;
30.08.2013;12;12;12,5;12,5;
29.08.2013;12;12;12;12;
28.08.2013;12;12;12;12;
27.08.2013;12;12;12;12;
23.08.2013;12;12;12;12;
22.08.2013;12;12;12;12;
21.08.2013;12;12;13;13;
20.08.2013;12;12;12;12;
19.08.2013;12;12;12;12;
16.08.2013;12;12;12;12;
15.08.2013;12;12;13;13;
14.08.2013;12;12;12;12;
13.08.2013;12;12;12;12;
12.08.2013;12;12,5;11;11;
